typeNameIndex,cityGuid,totalArea,classCount,teacher,student
1,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","8599","26","79","851"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","19300","31","112","1135"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","50692","40","170","1500"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","20010","29","155",1131
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","12979","32","120","1309"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","10672","8","40","300"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","33350","28","114","800"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","51359","48","203","1400"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","35351","18","74","650"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","23738","26","88",676
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","240120","62","250",1798
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","18000","26","78","1000"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","24000","36","165",936
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","43290","41","120","1500"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","39123","32","130",1056
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","10000","20","70","780"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","17342","25","77","1000"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","14674","17","72",425
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","21410.7","40","126","1500"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","21410.7","40","126","1500"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","86710","36","178",1188
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","39123","32","130",864
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","44022","37","160",1221
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","100050","32","138",704
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","7","36","147",1368
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","16841","16","60",480
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","3776.52","22","87",682
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","3","18","114",594
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","16500","38","120","1500"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","20010","38","105","1500"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","50692","67","175","2540"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","3","18","114",666
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","45929.62","48","181",1632
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","253460","62","250",2356
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","60030","70","260",2450
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","16500","38","120","1500"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","3","18","114",504
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","38686","39","134",975
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","3","18","114",522
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","2743.23","10","57","320"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","10005","21","111","700"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","10005","21","111","700"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","10041.8","24","115","738"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","13000","14","74","400"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","8000","14","73","430"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","13450","14","80","420"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","4229","7","33","200"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","13450","14","80","420"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","4229","7","33","200"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","13450","14","80","420"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","2370","7","34","210"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","17600","11","60","340"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","25346","20","117","530"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","4800","8","38","238"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","5728","14","75",518
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","3500","12","40","300"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","1716","4","25","140"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","3200","12","55","398"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","3259","10","40",370
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","3224","7","40","240"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","2481","10","51","310"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","2481","10","51","310"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","1800","7","33","220"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","1800","7","33","220"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","2380","6","30","218"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","3443.8","6","29","200"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","10708","20","100","600"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","4800","8","36","200"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","3224","7","40","240"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","2743.23","10","57","320"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","2338","6","40","180"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","4131","16","76",416
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","10000","20","200","600"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14883","32","81","1080"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","3236","9","50","330"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","5179.72","15","82","486"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","3236","9","50","330"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","18625","17","63","564"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14300","12","60","323"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","10000","9","50","274"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","7305","22","63","680"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","5500","23","70","700"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","26680","34","126","1100"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","15000","17","38","505"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","3.13","30","183","800"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","11290","26","83",520
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","11034","6","16","181"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","22233.44","28","224","906"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","18250","10","42","324"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","26000","15","77","523"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","2481","10","51","310"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","1.2","25","92",700
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","54216.7","66","256","2100"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","31031","16","83","385"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","23314","6","31","206"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","100050","8","48","198"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24037.8","9","62","249"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","16100","16","37","455"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","25570","12","68","293"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","16488","7","35","200"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","11624","12","53","491"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","13340","6","35","148"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","1080","6","39","179"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","13244","8","43","211"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","32016","24","100",744
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","7267","23","62","850"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","4634","24","73",912
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","6475","37","97","1300"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","1297315","16","52","542"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","6475","30","93",1050
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","13905","49","110","1700"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","8868","23","95","800"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","152000","9","46","340"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","63270","20","132","684"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","23314","6","31","206"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","5803","58","193",1508
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","6914","29","98",986
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","1297315","16","52","542"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","7267","23","62","850"
1,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","15394","26","71","1061"
1,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","17388","30","63","1110"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","71369","42","240","1700"
1,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","4033","10","48","292"
4,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","20010","9","60",189
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","11900","10","21","406"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","3628","8","39","245"
4,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","35150.9","24","131",600
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","41869","10","37",390
4,"CQ-DE81DA9D-BC97-40C1-B0C6-BA1DED583833","22710","33","122",990
1,"SH-09B18548-7FE1-4853-82B7-274010BBEA76","7","16","45","418"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","8000","33","120","1300"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","1","20","50","600"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","1565.68","91","241",2912
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","7400","14","45","355"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","3925.8","12","49","273"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","6350","14","68","460"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","8000","19","90","400"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","3950","14","42","384"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","4000","18","36","650"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","4000","12","39","380"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","3000","13","41","400"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","2225","9","39","345"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","36800","15","109",540
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","7400","14","45","355"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","3485","20","60","500"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","7261","24","68","700"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","4000","12","39","380"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","42000","48","241",1104
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","3485","20","60","500"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","7261","24","68","700"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","4300","17","40","345"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","6657.4","12","35","435"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","15500","29","80",986
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","15681","48","144",1632
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","4886","27","83",864
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","26680","6","14","186"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","29490","26","66","938"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","13655","35","126",1015
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","44462.87","37","91","872"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","6516","38","114",912
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","47071","35","33","750"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","10164","32","81","939"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","15000","27","68","944"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","15000","33","98","1300"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","17000","39","170",780
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12663","24","62","553"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","1.56","45","190",900
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12269","72","160","2776"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","15000","46","22",920
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","1.56","36","181","1408"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","15000","30","140","1000"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","16965","16","104","376"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","5000","20","48","600"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14626","24","70",480
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12605","25","72","900"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","36000","37","166",999
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","26398","30","106",810
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","11","53","289",1431
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","42479","24","85","816"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","16345","24","100",648
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","40020","45","200",1080
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","64699","12","60","300"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","8100","24","114","600"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","1.5","27","108",648
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","48792","12","49","293"
0,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","4000","12","50","300"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12006","27","70",648
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","10000","23","73","903"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","20010","26","60","650"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","1.5","28","100","800"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","6.8","58","280","1986"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","43355","30","140","1000"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","41317","12","54","364"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","40020","24","116",744
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","6600","46","150",1426
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","8404.2","22","59",858
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","2.6","36","160","1200"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","15182","37","82","1400"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","8007","17","42","500"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","40000","18","115",702
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","40020","45","200",1755
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","16857","9","50","260"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","43229","14","61","469"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","43877","33","245",1155
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","16000","30","140","1200"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","15000","30","140","1000"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12269","72","160","2776"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12269","77","180","2880"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","1.7","26","145","800"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","8100","24","114","600"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","34800","14","79","425"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","25289","24","102","800"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","78400","12","61","301"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","43355","12","70","300"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","21677.5","12","48","450"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12376","19","97","445"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","30681","46","239","1400"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","30015","18","83","471"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","1.9","19","96","690"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","26680","15","66","567"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","28755","18","134","660"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","15000","46","22",1610
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","2.6","36","160","1200"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","10403","24","73",840
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","11200","25","62","890"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","11248","30","70","1000"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","11500","24","50","900"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","10403","24","73",528
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","7726","19","43","750"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","24067","26","59","838"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","41115","2","174",44
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","23345","10","66","237"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","8204.1","10","23","320"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","11992.15","28","67","958"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","3.5","40","181",880
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","7.65","38","250",1140
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14673","24","141",720
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","40020","24","116",720
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14192.34","12","50","400"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","7367","26","90","1000"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","80040","51","201","1507"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","44622","75","47","3000"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","32219","26","102",780
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14468","27","92","900"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","12100","31","98",806
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","11180","40","124",1040
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","20664","44","144","1472"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14673","24","141",624
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","40186.6","23","71","806"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","2.76","18","60","563"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","22200","24","80","731"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14000","17","46","530"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","4000","24","95","720"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","47357","48","242",1632
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","45390","40","168","1552"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","4.2","16","78","568"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","33350","21","87",714
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","30015","19","98","642"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","53360","37","183",1258
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14874.1","54","200","2000"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","15341","33","128","1300"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","43355","51","248","1985"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","30015","12","87","400"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","66700","41","213",1394
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","45735","25","125",750
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","25600","76","208","2400"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","34550.6","38","128","1460"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","43355","59","230",1770
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","40694","36","155",1080
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","38300","10","75","400"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","31600","6","51","235"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","11073","30","72","921"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","13340","28","110","1000"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","2","35","140","1130"
1,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","9000","27","60","896"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","4200","12","82","360"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","64765.7","14","70","500"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","38352.5","20","92","700"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","14874.1","54","200","2000"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","15341","33","128","1300"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","100003","12","50","430"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","40000","37","150","1500"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","3.5","18","130",666
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","40000","37","150","1500"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","55361","55","231","1725"
4,"BJ-BJ092E48C0-EA98-4D99-B9B1-FFDEE4C980AD","168","25","117",925
