typeNameIndex,cityGuid,classCount,teacher,student
4,"99ab00a3-db05-41a0-9a91-49260b6d45a5","36","175",1008
"5","KM-A576A822-F9A8-4CE8-993D-2322D966120A","44","104",1232
4,"fff070d0-e707-4b47-989e-2e827810b1bd","72","283",2520
4,"25a29655-85d8-4c7e-a4e6-a8b92907e272","54","170",1890
4,"991472bc-49bb-4d1e-9765-4ab1254a441f","70","292",2450
4,"e89a1605-a426-44a2-977e-0176de0065df","56","225",1960
4,"65cd024c-a909-4078-858f-e7e3a497ccad","18","84",630
"5","9a1b4de7-89e1-4a24-9c33-3404c4d736ff","38","137",1216
4,"991472bc-49bb-4d1e-9765-4ab1254a441f","42","170",1344
0,"2f257ccc-8d9a-4f24-8e21-22f2742d09de","14","57",546
4,"65cd024c-a909-4078-858f-e7e3a497ccad","40","175",1560
1,"KM-A576A822-F9A8-4CE8-993D-2322D966120A","19","44",741
4,,"52","201",2028
4,"559b19b2-89e5-4946-bd51-756b616897e5","37","186",1443
4,"25a29655-85d8-4c7e-a4e6-a8b92907e272","37","154",1332
4,"8147d5f4-977e-4bff-928a-1bbfcccd0464","28","119",1008
1,"KM-A576A822-F9A8-4CE8-993D-2322D966120A","30","116",1080
1,"KM-A576A822-F9A8-4CE8-993D-2322D966120A","30","93",1080
4,"f516084c-6299-4a20-a7bb-aa0423d07dc3","35","155",1260
4,"559b19b2-89e5-4946-bd51-756b616897e5","48","185",1728
1,"KM-A576A822-F9A8-4CE8-993D-2322D966120A","30","85",1080
1,"KM-A576A822-F9A8-4CE8-993D-2322D966120A","25","70",575
0,"KM-A576A822-F9A8-4CE8-993D-2322D966120A","10","47","380"
4,"KM-A576A822-F9A8-4CE8-993D-2322D966120A","37","158",851
4,"KM-A576A822-F9A8-4CE8-993D-2322D966120A","44","197",1012
"5","KM-A576A822-F9A8-4CE8-993D-2322D966120A","28","131",840
0,"68803dcb-9459-4104-a19e-ded19779cdf5","8","33","260"
0,"68803dcb-9459-4104-a19e-ded19779cdf5","9","36","326"
0,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","24","78","700"
0,"fe58bc41-2630-4e27-a4de-8956a716a56e","8","25","227"
0,"6084f137-4832-448c-8daa-8a839696fd13","7","20","200"
0,"9d7c349d-c6b7-4521-b4db-3dc0e97dcbe8","17","65","600"
0,"6084f137-4832-448c-8daa-8a839696fd13","9","32","300"
0,"ce36afbf-41c2-4e13-b1bc-45d5211f16e6","9","24","280"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","24","63",720
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","51","130","2075"
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","44","132","1649"
4,"6e119344-9d03-422b-9ec2-dbd090839d25","23","116","918"
1,"6084f137-4832-448c-8daa-8a839696fd13","90","187",2700
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","54","189",1620
4,"03070f16-c3c1-4954-b296-0378d9c89cc1","68","158","2500"
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","32","111",960
4,"0315c069-e9f7-4637-8b63-9bd5df8853ec","27","103","1102"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","60","135",1620
1,"68803dcb-9459-4104-a19e-ded19779cdf5","61","144",1647
1,"68803dcb-9459-4104-a19e-ded19779cdf5","24","60",648
1,"68803dcb-9459-4104-a19e-ded19779cdf5","61","144",1647
1,"68803dcb-9459-4104-a19e-ded19779cdf5","67","158",1809
4,"6084f137-4832-448c-8daa-8a839696fd13","24","140",648
1,"68803dcb-9459-4104-a19e-ded19779cdf5","25","33","1000"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","24","46",648
4,"fe58bc41-2630-4e27-a4de-8956a716a56e","46","165",1564
4,"68803dcb-9459-4104-a19e-ded19779cdf5","30","131",1020
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","12","31","357"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","17","48","537"
0,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","6","26","200"
0,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","6","30","200"
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","13","27",442
0,"6084f137-4832-448c-8daa-8a839696fd13","10","33",210
1,"9d7c349d-c6b7-4521-b4db-3dc0e97dcbe8","43","109",903
1,"68803dcb-9459-4104-a19e-ded19779cdf5","52","115","2000"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","19","47",399
1,"68803dcb-9459-4104-a19e-ded19779cdf5","12","27","487"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","16","34","639"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","24","60",504
1,"68803dcb-9459-4104-a19e-ded19779cdf5","16","39","584"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","22","50","856"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","12","26","480"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","12","28",456
4,"fe58bc41-2630-4e27-a4de-8956a716a56e","43","165",1634
0,"9d7c349d-c6b7-4521-b4db-3dc0e97dcbe8","8","22","283"
0,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","12","50","400"
0,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","26","19",650
0,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","19","85",475
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","36","90","1378"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","91","212",2275
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","45","127","1400"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","33","73","1093"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","24","61","980"
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","41","173",1025
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","24","60",600
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","25","65","895"
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","26","80",572
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","24","52",528
4,"9d7c349d-c6b7-4521-b4db-3dc0e97dcbe8","44","198",968
4,"9d7c349d-c6b7-4521-b4db-3dc0e97dcbe8","30","118",660
4,"9d7c349d-c6b7-4521-b4db-3dc0e97dcbe8","38","149",836
0,"9d7c349d-c6b7-4521-b4db-3dc0e97dcbe8","12","46","451"
4,"03070f16-c3c1-4954-b296-0378d9c89cc1","14","54",406
4,"0315c069-e9f7-4637-8b63-9bd5df8853ec","47","181",1363
4,"fe58bc41-2630-4e27-a4de-8956a716a56e","52","268",1508
1,"68803dcb-9459-4104-a19e-ded19779cdf5","38","123",1102
1,"68803dcb-9459-4104-a19e-ded19779cdf5","37","90",1073
1,"68803dcb-9459-4104-a19e-ded19779cdf5","35","70",1015
1,"68803dcb-9459-4104-a19e-ded19779cdf5","12","24","468"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","18","37",522
1,"68803dcb-9459-4104-a19e-ded19779cdf5","12","24","487"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","24","41","950"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","18","36","600"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","6","13",216
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","37","106",1332
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","12","33",432
4,"68803dcb-9459-4104-a19e-ded19779cdf5","54","142","1348"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","33","80","1300"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","23","53","800"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","40","71","1495"
4,"03070f16-c3c1-4954-b296-0378d9c89cc1","42","149",1386
0,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","31","108","1000"
4,"0315c069-e9f7-4637-8b63-9bd5df8853ec","43","165",1419
1,"9d7c349d-c6b7-4521-b4db-3dc0e97dcbe8","108","300",3564
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","21","40",420
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","25","57",500
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","24","44","957"
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","14","70",280
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","12","22",240
4,"ce36afbf-41c2-4e13-b1bc-45d5211f16e6","32","130","1300"
0,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","5","116",100
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","28","79",560
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","35","120",945
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","16","47",432
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","14","38",378
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","28","79",756
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","16","47",432
4,"0315c069-e9f7-4637-8b63-9bd5df8853ec","2","75",54
0,"68803dcb-9459-4104-a19e-ded19779cdf5","20","102","600"
4,"fe58bc41-2630-4e27-a4de-8956a716a56e","36","130",864
4,"fe58bc41-2630-4e27-a4de-8956a716a56e","33","134","1300"
1,"6084f137-4832-448c-8daa-8a839696fd13","15","41",360
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","53","144",1643
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","70","164",2170
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","48","188","1465"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","24","65",744
4,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","38","90","1200"
4,"6084f137-4832-448c-8daa-8a839696fd13","54","227",1674
4,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","90","270",2520
4,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","58","236","2100"
4,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","38","90","1200"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","41","108",1148
1,"68803dcb-9459-4104-a19e-ded19779cdf5","13","23",364
1,"68803dcb-9459-4104-a19e-ded19779cdf5","21","51",588
1,"68803dcb-9459-4104-a19e-ded19779cdf5","22","50",616
1,"68803dcb-9459-4104-a19e-ded19779cdf5","19","46",532
1,"68803dcb-9459-4104-a19e-ded19779cdf5","32","72",896
1,"68803dcb-9459-4104-a19e-ded19779cdf5","10","22","346"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","33","72",1155
1,"68803dcb-9459-4104-a19e-ded19779cdf5","21","51",735
1,"68803dcb-9459-4104-a19e-ded19779cdf5","36","93","1429"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","21","49",462
1,"68803dcb-9459-4104-a19e-ded19779cdf5","28","64",616
1,"68803dcb-9459-4104-a19e-ded19779cdf5","38","65",836
1,"68803dcb-9459-4104-a19e-ded19779cdf5","12","32","485"
4,"9d7c349d-c6b7-4521-b4db-3dc0e97dcbe8","22","80",484
4,"68803dcb-9459-4104-a19e-ded19779cdf5","28","150",616
4,"68803dcb-9459-4104-a19e-ded19779cdf5","32","150",704
4,"68803dcb-9459-4104-a19e-ded19779cdf5","46","250","1800"
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","39","185",1521
4,"6084f137-4832-448c-8daa-8a839696fd13","36","110",1404
4,"6084f137-4832-448c-8daa-8a839696fd13","42","185",1638
1,"68803dcb-9459-4104-a19e-ded19779cdf5","6","47",234
1,"68803dcb-9459-4104-a19e-ded19779cdf5","35","100",910
1,"68803dcb-9459-4104-a19e-ded19779cdf5","36","89",936
1,"68803dcb-9459-4104-a19e-ded19779cdf5","28","58",728
1,"68803dcb-9459-4104-a19e-ded19779cdf5","44","83",1144
1,"68803dcb-9459-4104-a19e-ded19779cdf5","12","20","358"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","18","42",594
1,"68803dcb-9459-4104-a19e-ded19779cdf5","7","14",231
1,"68803dcb-9459-4104-a19e-ded19779cdf5","12","29","269"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","27","63",810
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","19","45",570
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","24","60",720
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","18","47","735"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","6","36",180
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","13","32","500"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","24","70",720
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","33","86",990
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","24","68","890"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","36","110",1332
4,"68803dcb-9459-4104-a19e-ded19779cdf5","42","141",1554
4,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","17","62",629
1,"68803dcb-9459-4104-a19e-ded19779cdf5","7","24","242"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","5","12",185
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","30","73","1159"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","24","51",816
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","28","80","1100"
4,"fe58bc41-2630-4e27-a4de-8956a716a56e","12","60",408
4,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","17","65",578
4,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","36","145",1224
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","31","103",651
1,"68803dcb-9459-4104-a19e-ded19779cdf5","42","112",882
1,"68803dcb-9459-4104-a19e-ded19779cdf5","77","145",1617
1,"68803dcb-9459-4104-a19e-ded19779cdf5","33","95",693
1,"68803dcb-9459-4104-a19e-ded19779cdf5","26","64",546
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","69","176",1449
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","62","230",1736
4,"68803dcb-9459-4104-a19e-ded19779cdf5","60","183",1680
4,"fe58bc41-2630-4e27-a4de-8956a716a56e","21","101",588
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","30","74",840
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","31","68",868
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","18","44","700"
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","19","42",532
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","20","45",500
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","33","86",825
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","33","75",825
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","35","85",875
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","12","19",384
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","40","90",1280
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","22","45",704
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","17","40",544
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","18","46",576
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","31","68",992
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","6","10","173"
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","18","40",360
4,"fff070d0-e707-4b47-989e-2e827810b1bd","32","190",640
4,"fe58bc41-2630-4e27-a4de-8956a716a56e","30","107",600
4,"079df197-b9cb-46c2-947b-9b34f655ebe3","29","120",580
4,"2921ca49-e4e1-4d7c-93d9-a29e525fec7b","15","72",300
0,"51ce7fa0-4989-4002-abd6-9f3bf7aa4c93","14","72","571"
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","6","21",120
4,"36976fe1-85dd-4809-9b1a-d7d47bf0e53d","19","69",380
1,"6084f137-4832-448c-8daa-8a839696fd13","11","22","390"
4,"f856bdb7-4a32-479e-865f-4d7a85707d74","40","162",1440
4,"7b13e4ed-d177-4f34-a2c6-a1ad46d96bab","11","68",396
4,"2921ca49-e4e1-4d7c-93d9-a29e525fec7b","40","174",1440
1,"68803dcb-9459-4104-a19e-ded19779cdf5","19","40","700"
4,"ac4a379f-f7bd-41f9-bedf-fca3f331719f","45","200",1035
4,"2921ca49-e4e1-4d7c-93d9-a29e525fec7b","32","156",736
4,"d294e29f-16a9-45aa-9e48-d557b8a68922","28","135",644
4,"KM-A576A822-F9A8-4CE8-993D-2322D966120A","30","131",690
1,"68803dcb-9459-4104-a19e-ded19779cdf5","24","52","859"
1,"CS-3A90ABCD-417A-48E7-927E-DDA427035184","7","9","185"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","6","21","180"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","21","65",420
1,"80015907-f175-47f7-b8cd-3f9bf96155bb","22","56",770
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","14","51",504
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","12","29",240
1,"68803dcb-9459-4104-a19e-ded19779cdf5","12","18",444
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","36","100",1332
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","40","230","1500"
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","18","84",360
1,"68803dcb-9459-4104-a19e-ded19779cdf5","25","69",500
1,"68803dcb-9459-4104-a19e-ded19779cdf5","41","116",820
1,"68803dcb-9459-4104-a19e-ded19779cdf5","17","57",340
1,"68803dcb-9459-4104-a19e-ded19779cdf5","8","21",160
1,"68803dcb-9459-4104-a19e-ded19779cdf5","21","80",567
4,"68803dcb-9459-4104-a19e-ded19779cdf5","46","273",1242
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","30","82",810
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","24","66",648
0,"68803dcb-9459-4104-a19e-ded19779cdf5","9","25","300"
0,"68803dcb-9459-4104-a19e-ded19779cdf5","18","67","540"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","31","96",1085
1,"68803dcb-9459-4104-a19e-ded19779cdf5","50","120","1530"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","21","51",735
1,"68803dcb-9459-4104-a19e-ded19779cdf5","30","65",930
1,"68803dcb-9459-4104-a19e-ded19779cdf5","20","46",620
1,"68803dcb-9459-4104-a19e-ded19779cdf5","36","77",1116
1,"68803dcb-9459-4104-a19e-ded19779cdf5","5","12",155
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","48","124",1488
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","33","82","1260"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","35","107",1085
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","39","101",1482
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","6","17","139"
4,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","36","190",1368
4,"68803dcb-9459-4104-a19e-ded19779cdf5","14","63","377"
4,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","36","141",1368
0,"e59a3b66-2d4c-4363-bf3d-8852c5526445","16","71","550"
0,"30f4ba21-8d70-466d-a413-38feb117b953","11","36","400"
"5","a7ff532e-9d9c-4672-959a-3d13bc449c95","36","136",1368
"5","a7ff532e-9d9c-4672-959a-3d13bc449c95","40","123",1520
4,"7da03921-ce17-45be-b436-34694d8638cc","48","156",1248
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","18","90",468
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","18","60",468
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","18","60",468
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","18","54",396
"5","HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","51","143",1122
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","22","31","700"
4,"30f4ba21-8d70-466d-a413-38feb117b953","46","150",1012
4,"30f4ba21-8d70-466d-a413-38feb117b953","42","138",924
4,"30f4ba21-8d70-466d-a413-38feb117b953","45","147",990
4,"30f4ba21-8d70-466d-a413-38feb117b953","24","71",720
"5","7da03921-ce17-45be-b436-34694d8638cc","16","69",480
"5","7da03921-ce17-45be-b436-34694d8638cc","120","233",3600
"5","7da03921-ce17-45be-b436-34694d8638cc","40","217",1200
4,"d92e7be5-d5e7-4a85-88a2-fbcfb84913cf","33","120",990
4,"cf614ac4-e034-4190-ac9f-57aeb1964c93","75","213",1950
4,"e59a3b66-2d4c-4363-bf3d-8852c5526445","48","112",1248
4,"e59a3b66-2d4c-4363-bf3d-8852c5526445","46","200",1196
4,"e59a3b66-2d4c-4363-bf3d-8852c5526445","29","99",754
4,"7f3935a4-ef62-4348-9a73-01484122cd51","57","183",1482
4,"dda0a04a-ac19-462b-a364-93945df40cd7","26","90",858
0,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","11","42","350"
4,"cf614ac4-e034-4190-ac9f-57aeb1964c93","34","148",1122
"5","cf614ac4-e034-4190-ac9f-57aeb1964c93","31","116",1023
"5","cf614ac4-e034-4190-ac9f-57aeb1964c93","28","150",588
4,"e59a3b66-2d4c-4363-bf3d-8852c5526445","51","220",1071
4,"e59a3b66-2d4c-4363-bf3d-8852c5526445","41","200",861
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","24","30","800"
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","10","15",210
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","22","47",462
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","31","62",651
4,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","38","148",1406
"5","HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","25","110",925
4,"a7ff532e-9d9c-4672-959a-3d13bc449c95","58","180",2146
"5","a7ff532e-9d9c-4672-959a-3d13bc449c95","31","144",1147
4,"1a1ef5e4-cc69-4de2-bd65-915514df047c","83","280",2075
4,"7f3935a4-ef62-4348-9a73-01484122cd51","68","201",1700
4,"cf614ac4-e034-4190-ac9f-57aeb1964c93","42","152",1050
"5","cf614ac4-e034-4190-ac9f-57aeb1964c93","23","100","800"
4,"17d01115-9cb3-4a11-a36c-88b13f3a8fa0","28","89",896
4,"079df197-b9cb-46c2-947b-9b34f655ebe3","93","300",2976
0,"9432e1ec-3a50-4f57-b81c-39076f61c461","16","58",512
4,"HS296484F9-715A-48FB-AF0C-A17D3C9D1A84","33","150",1056
4,"efbbda42-23a5-47dc-b058-19fd728480bc","35","139",980
4,"a7ff532e-9d9c-4672-959a-3d13bc449c95","60","226",1680
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","20","61","800"
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","15","42",540
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","28","121",1008
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","16","42",576
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","32","99",1024
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","22","48",704
"5","HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","28","121",896
4,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","16","42",512
"5","HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","48","143",1872
4,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","30","116",1170
4,"d92e7be5-d5e7-4a85-88a2-fbcfb84913cf","40","128",1560
4,"d92e7be5-d5e7-4a85-88a2-fbcfb84913cf","40","125",1560
4,"dda0a04a-ac19-462b-a364-93945df40cd7","56","208",1512
"5","HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","57","143",1539
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","32","94",864
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","28","70",756
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","30","100",690
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","50","162",1150
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","20","55",460
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","6","11","200"
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","31","80",713
"5","HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","24","73",552
4,"a7ff532e-9d9c-4672-959a-3d13bc449c95","24","92",744
4,"a7ff532e-9d9c-4672-959a-3d13bc449c95","25","100",775
4,"a7ff532e-9d9c-4672-959a-3d13bc449c95","21","95",651
4,"a7ff532e-9d9c-4672-959a-3d13bc449c95","36","150",1368
4,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","54","90",2052
4,"2921ca49-e4e1-4d7c-93d9-a29e525fec7b","49","170",1862
4,"2921ca49-e4e1-4d7c-93d9-a29e525fec7b","11","40",418
4,"2921ca49-e4e1-4d7c-93d9-a29e525fec7b","48","150",1824
4,"2921ca49-e4e1-4d7c-93d9-a29e525fec7b","22","92","830"
4,"2921ca49-e4e1-4d7c-93d9-a29e525fec7b","45","186",1710
4,"2921ca49-e4e1-4d7c-93d9-a29e525fec7b","45","186",1530
4,"2921ca49-e4e1-4d7c-93d9-a29e525fec7b","28","88",952
4,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","62","210",2108
4,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","24","45",816
4,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","28","100",952
4,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","85","245",1870
4,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","18","71",396
4,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","24","75",528
4,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","40","196",880
4,"2ccf6c00-9d41-4610-b172-6bc5a4deca92","66","142",2508
4,"2ccf6c00-9d41-4610-b172-6bc5a4deca92","27","184",1026
4,"1f3ed622-7e1a-4300-9551-ef8ceee034fb","32","128",1216
4,"2ccf6c00-9d41-4610-b172-6bc5a4deca92","12","40",456
4,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","40","200",1520
4,"2ccf6c00-9d41-4610-b172-6bc5a4deca92","12","56",312
4,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","22","107",572
4,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","18","128",468
4,"2ccf6c00-9d41-4610-b172-6bc5a4deca92","27","184",702
4,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","36","34",936
4,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","30","110",780
"5","HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","36","159",1188
"5","HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","79","268",2607
0,"7b13e4ed-d177-4f34-a2c6-a1ad46d96bab","11","47","400"
0,"e095c099-60b4-4f89-8342-08ea3596ff8d","13","57",429
0,"e095c099-60b4-4f89-8342-08ea3596ff8d","10","39","400"
1,"47c82ed0-b246-4d03-a466-9ab87f66e28f","51","162",1683
0,"71931bb5-b711-4eef-b7c9-cdd5aa64b992","12","63","464"
